table at $140000 (2048 words, 24-bit)
idx(hex) hex frac(=/2^23)
743 (2e7) 524C65 +0.6429564
744 (2e8) 525387 +0.6431741
745 (2e9) 525AA9 +0.6433917
746 (2ea) 5261CC +0.6436095
747 (2eb) 5268F0 +0.6438274
748 (2ec) 527014 +0.6440454
749 (2ed) 527739 +0.6442634
750 (2ee) 527E5E +0.6444814
751 (2ef) 528584 +0.6446996
752 (2f0) 528CAB +0.6449178
753 (2f1) 5293D2 +0.6451361
754 (2f2) 529AFA +0.6453545
755 (2f3) 52A223 +0.6455730
756 (2f4) 52A94C +0.6457915
757 (2f5) 52B076 +0.6460102
758 (2f6) 52B7A0 +0.6462288
759 (2f7) 52BECB +0.6464475
760 (2f8) 52C5F7 +0.6466664
761 (2f9) 52CD23 +0.6468853
762 (2fa) 52D450 +0.6471043
763 (2fb) 52DB7E +0.6473234
764 (2fc) 52E2AC +0.6475425
765 (2fd) 52E9DB +0.6477617
766 (2fe) 52F10A +0.6479809
767 (2ff) 52F83A +0.6482003
768 (300) 52FF6B +0.6484197
769 (301) 53069C +0.6486392
770 (302) 530DCE +0.6488588
771 (303) 531500 +0.6490784
772 (304) 531C33 +0.6492981
773 (305) 532367 +0.6495179
774 (306) 532A9C +0.6497378
775 (307) 5331D1 +0.6499578
776 (308) 533906 +0.6501777
777 (309) 53403C +0.6503978
778 (30a) 534773 +0.6506180
779 (30b) 534EAB +0.6508383
780 (30c) 5355E3 +0.6510586
781 (30d) 535D1C +0.6512790
782 (30e) 536455 +0.6514994
783 (30f) 536B8F +0.6517199
784 (310) 5372CA +0.6519406
785 (311) 537A05 +0.6521612
786 (312) 538141 +0.6523820
787 (313) 53887D +0.6526028
788 (314) 538FBB +0.6528238
789 (315) 5396F8 +0.6530447
790 (316) 539E37 +0.6532658
791 (317) 53A576 +0.6534870
792 (318) 53ACB5 +0.6537081
793 (319) 53B3F6 +0.6539295
794 (31a) 53BB37 +0.6541508
795 (31b) 53C278 +0.6543722
796 (31c) 53C9BA +0.6545937
797 (31d) 53D0FD +0.6548153
798 (31e) 53D840 +0.6550369
799 (31f) 53DF85 +0.6552588
800 (320) 53E6C9 +0.6554805
801 (321) 53EE0F +0.6557025
802 (322) 53F554 +0.6559243
803 (323) 53FC9B +0.6561464
804 (324) 5403E2 +0.6563685
805 (325) 540B2A +0.6565907
806 (326) 541273 +0.6568130
807 (327) 5419BC +0.6570354
808 (328) 542105 +0.6572577
809 (329) 542850 +0.6574802
810 (32a) 542F9B +0.6577028
811 (32b) 5436E6 +0.6579254
812 (32c) 543E33 +0.6581482
813 (32d) 54457F +0.6583709
814 (32e) 544CCD +0.6585938
815 (32f) 54541B +0.6588167
816 (330) 545B6A +0.6590397
817 (331) 5462B9 +0.6592628
818 (332) 546A09 +0.6594859
819 (333) 54715A +0.6597092
820 (334) 5478AB +0.6599325
821 (335) 547FFD +0.6601559
822 (336) 548750 +0.6603794
823 (337) 548EA3 +0.6606029
824 (338) 5495F7 +0.6608266
825 (339) 549D4B +0.6610502
826 (33a) 54A4A1 +0.6612741
827 (33b) 54ABF6 +0.6614978
828 (33c) 54B34D +0.6617218
829 (33d) 54BAA4 +0.6619458
830 (33e) 54C1FB +0.6621698
831 (33f) 54C954 +0.6623940
832 (340) 54D0AD +0.6626183
833 (341) 54D806 +0.6628425
834 (342) 54DF60 +0.6630669
835 (343) 54E6BB +0.6632913
836 (344) 54EE17 +0.6635159
837 (345) 54F573 +0.6637405
838 (346) 54FCD0 +0.6639652
839 (347) 55042D +0.6641899
840 (348) 550B8B +0.6644148
841 (349) 5512EA +0.6646397
842 (34a) 551A49 +0.6648647
843 (34b) 5521A9 +0.6650897
844 (34c) 55290A +0.6653149
845 (34d) 55306B +0.6655401
846 (34e) 5537CD +0.6657654
847 (34f) 553F2F +0.6659907
848 (350) 554692 +0.6662161
849 (351) 554DF6 +0.6664417
850 (352) 55555B +0.6666673
851 (353) 555CC0 +0.6668930
852 (354) 556426 +0.6671188
853 (355) 556B8C +0.6673446
854 (356) 5572F3 +0.6675705
855 (357) 557A5B +0.6677965
856 (358) 5581C3 +0.6680225
857 (359) 55892C +0.6682487
858 (35a) 559095 +0.6684748
859 (35b) 5597FF +0.6687011
860 (35c) 559F6A +0.6689274
861 (35d) 55A6D6 +0.6691539
862 (35e) 55AE42 +0.6693804
863 (35f) 55B5AF +0.6696070
864 (360) 55BD1C +0.6698337
865 (361) 55C48A +0.6700604
866 (362) 55CBF9 +0.6702873
867 (363) 55D368 +0.6705141
868 (364) 55DAD8 +0.6707411
869 (365) 55E249 +0.6709682
870 (366) 55E9BA +0.6711953
871 (367) 55F12C +0.6714225
872 (368) 55F89F +0.6716498
873 (369) 560012 +0.6718771
874 (36a) 560786 +0.6721046
875 (36b) 560EFA +0.6723320
876 (36c) 561670 +0.6725597
877 (36d) 561DE5 +0.6727873
878 (36e) 56255C +0.6730151
879 (36f) 562CD3 +0.6732429
880 (370) 56344B +0.6734709
881 (371) 563BC3 +0.6736988
882 (372) 56433C +0.6739268
883 (373) 564AB6 +0.6741550
884 (374) 565230 +0.6743832
885 (375) 5659AB +0.6746114
886 (376) 566127 +0.6748399
887 (377) 5668A3 +0.6750683
888 (378) 567020 +0.6752968
889 (379) 56779E +0.6755254
890 (37a) 567F1C +0.6757541
891 (37b) 56869B +0.6759828
892 (37c) 568E1A +0.6762116
893 (37d) 56959A +0.6764405
894 (37e) 569D1B +0.6766695
895 (37f) 56A49D +0.6768986
896 (380) 56AC1F +0.6771277
897 (381) 56B3A2 +0.6773570
898 (382) 56BB25 +0.6775862
899 (383) 56C2A9 +0.6778156
900 (384) 56CA2E +0.6780450
901 (385) 56D1B3 +0.6782745
902 (386) 56D939 +0.6785041
903 (387) 56E0C0 +0.6787338
904 (388) 56E847 +0.6789635
905 (389) 56EFCF +0.6791934
906 (38a) 56F758 +0.6794233
907 (38b) 56FEE1 +0.6796533
908 (38c) 57066B +0.6798834
909 (38d) 570DF6 +0.6801136
910 (38e) 571581 +0.6803437
911 (38f) 571D0D +0.6805741
912 (390) 572499 +0.6808044
913 (391) 572C27 +0.6810349
914 (392) 5733B5 +0.6812655
915 (393) 573B43 +0.6814960
916 (394) 5742D2 +0.6817267
917 (395) 574A62 +0.6819575
918 (396) 5751F3 +0.6821884
919 (397) 575984 +0.6824193
920 (398) 576116 +0.6826503
921 (399) 5768A8 +0.6828814
922 (39a) 57703B +0.6831125
923 (39b) 5777CF +0.6833438
924 (39c) 577F63 +0.6835750
925 (39d) 5786F8 +0.6838064
926 (39e) 578E8E +0.6840379
927 (39f) 579625 +0.6842695
928 (3a0) 579DBC +0.6845012
929 (3a1) 57A553 +0.6847328
930 (3a2) 57ACEC +0.6849647
931 (3a3) 57B485 +0.6851965
932 (3a4) 57BC1E +0.6854284
933 (3a5) 57C3B9 +0.6856605
934 (3a6) 57CB54 +0.6858926
935 (3a7) 57D2EF +0.6861247
936 (3a8) 57DA8C +0.6863570
937 (3a9) 57E229 +0.6865894
938 (3aa) 57E9C6 +0.6868217
939 (3ab) 57F165 +0.6870543
940 (3ac) 57F904 +0.6872869
941 (3ad) 5800A3 +0.6875194
942 (3ae) 580844 +0.6877522
943 (3af) 580FE5 +0.6879851
944 (3b0) 581786 +0.6882179
945 (3b1) 581F28 +0.6884508
946 (3b2) 5826CB +0.6886839
947 (3b3) 582E6F +0.6889170
948 (3b4) 583613 +0.6891502
949 (3b5) 583DB8 +0.6893835
950 (3b6) 58455E +0.6896169
951 (3b7) 584D04 +0.6898503
952 (3b8) 5854AB +0.6900839
953 (3b9) 585C52 +0.6903174
954 (3ba) 5863FB +0.6905512
955 (3bb) 586BA4 +0.6907849
956 (3bc) 58734D +0.6910187
957 (3bd) 587AF7 +0.6912526
958 (3be) 5882A2 +0.6914866
959 (3bf) 588A4E +0.6917207
960 (3c0) 5891FA +0.6919549
961 (3c1) 5899A7 +0.6921891
962 (3c2) 58A154 +0.6924233
963 (3c3) 58A903 +0.6926578
964 (3c4) 58B0B2 +0.6928923
965 (3c5) 58B861 +0.6931268
966 (3c6) 58C011 +0.6933614
967 (3c7) 58C7C2 +0.6935961
968 (3c8) 58CF74 +0.6938310
969 (3c9) 58D726 +0.6940658
970 (3ca) 58DED9 +0.6943008
971 (3cb) 58E68C +0.6945357
972 (3cc) 58EE41 +0.6947709
973 (3cd) 58F5F5 +0.6950060
974 (3ce) 58FDAB +0.6952413
975 (3cf) 590561 +0.6954767
976 (3d0) 590D18 +0.6957121
977 (3d1) 5914D0 +0.6959476
978 (3d2) 591C88 +0.6961832
979 (3d3) 592441 +0.6964189
980 (3d4) 592BFA +0.6966546
981 (3d5) 5933B5 +0.6968905
982 (3d6) 593B6F +0.6971263
983 (3d7) 59432B +0.6973623
984 (3d8) 594AE7 +0.6975983
985 (3d9) 5952A4 +0.6978345
986 (3da) 595A62 +0.6980708
987 (3db) 596220 +0.6983070
988 (3dc) 5969DF +0.6985434
989 (3dd) 59719F +0.6987799
990 (3de) 59795F +0.6990165
991 (3df) 598120 +0.6992531
992 (3e0) 5988E1 +0.6994897
993 (3e1) 5990A4 +0.6997266
994 (3e2) 599867 +0.6999635
995 (3e3) 59A02A +0.7002003
996 (3e4) 59A7EE +0.7004373
997 (3e5) 59AFB3 +0.7006744
998 (3e6) 59B779 +0.7009116
999 (3e7) 59BF3F +0.7011489
1000 (3e8) 59C706 +0.7013862
1001 (3e9) 59CECE +0.7016237
1002 (3ea) 59D696 +0.7018611
1003 (3eb) 59DE5F +0.7020987
1004 (3ec) 59E629 +0.7023364
1005 (3ed) 59EDF3 +0.7025741
1006 (3ee) 59F5BF +0.7028121
1007 (3ef) 59FD8A +0.7030499
1008 (3f0) 5A0557 +0.7032880
1009 (3f1) 5A0D24 +0.7035260
1010 (3f2) 5A14F1 +0.7037641
1011 (3f3) 5A1CC0 +0.7040024
1012 (3f4) 5A248F +0.7042407
1013 (3f5) 5A2C5F +0.7044791
1014 (3f6) 5A342F +0.7047175
1015 (3f7) 5A3C00 +0.7049561
1016 (3f8) 5A43D2 +0.7051947
1017 (3f9) 5A4BA5 +0.7054335
1018 (3fa) 5A5378 +0.7056723
1019 (3fb) 5A5B4C +0.7059112
1020 (3fc) 5A6320 +0.7061501
1021 (3fd) 5A6AF5 +0.7063891
1022 (3fe) 5A72CB +0.7066282
1023 (3ff) 5A7AA2 +0.7068675
1024 (400) 5A8279 +0.7071067
1025 (401) 5A8A51 +0.7073461
1026 (402) 5A9229 +0.7075855
1027 (403) 5A9A03 +0.7078251
1028 (404) 5AA1DD +0.7080647
1029 (405) 5AA9B7 +0.7083043
1030 (406) 5AB193 +0.7085441
1031 (407) 5AB96F +0.7087840
1032 (408) 5AC14B +0.7090238
1033 (409) 5AC929 +0.7092639
1034 (40a) 5AD107 +0.7095040
1035 (40b) 5AD8E5 +0.7097441
1036 (40c) 5AE0C5 +0.7099844
1037 (40d) 5AE8A5 +0.7102247
1038 (40e) 5AF086 +0.7104652
1039 (40f) 5AF867 +0.7107056
1040 (410) 5B0049 +0.7109462
1041 (411) 5B082C +0.7111869
1042 (412) 5B100F +0.7114276
1043 (413) 5B17F4 +0.7116685
1044 (414) 5B1FD8 +0.7119093
1045 (415) 5B27BE +0.7121503
1046 (416) 5B2FA4 +0.7123914
1047 (417) 5B378B +0.7126325
1048 (418) 5B3F73 +0.7128738
1049 (419) 5B475B +0.7131151
1050 (41a) 5B4F44 +0.7133565
1051 (41b) 5B572E +0.7135980
1052 (41c) 5B5F18 +0.7138395
1053 (41d) 5B6703 +0.7140812
1054 (41e) 5B6EEF +0.7143229
1055 (41f) 5B76DB +0.7145647
1056 (420) 5B7EC8 +0.7148066
1057 (421) 5B86B6 +0.7150486
1058 (422) 5B8EA4 +0.7152905
1059 (423) 5B9694 +0.7155328
1060 (424) 5B9E83 +0.7157749
1061 (425) 5BA674 +0.7160172
1062 (426) 5BAE65 +0.7162596
1063 (427) 5BB657 +0.7165021
1064 (428) 5BBE4A +0.7167447
1065 (429) 5BC63D +0.7169873
1066 (42a) 5BCE31 +0.7172300
1067 (42b) 5BD626 +0.7174728
1068 (42c) 5BDE1B +0.7177156
1069 (42d) 5BE611 +0.7179586
1070 (42e) 5BEE08 +0.7182016
1071 (42f) 5BF5FF +0.7184447
1072 (430) 5BFDF7 +0.7186879
1073 (431) 5C05F0 +0.7189312
1074 (432) 5C0DE9 +0.7191745
1075 (433) 5C15E4 +0.7194180
1076 (434) 5C1DDF +0.7196616
1077 (435) 5C25DA +0.7199051
1078 (436) 5C2DD6 +0.7201488
1079 (437) 5C35D3 +0.7203926
1080 (438) 5C3DD1 +0.7206365
1081 (439) 5C45CF +0.7208804
1082 (43a) 5C4DCE +0.7211244
1083 (43b) 5C55CE +0.7213686
1084 (43c) 5C5DCE +0.7216127
1085 (43d) 5C65CF +0.7218570
1086 (43e) 5C6DD1 +0.7221013
1087 (43f) 5C75D4 +0.7223458
1088 (440) 5C7DD7 +0.7225903
1089 (441) 5C85DB +0.7228349
1090 (442) 5C8DDF +0.7230796
1091 (443) 5C95E5 +0.7233244
1092 (444) 5C9DEB +0.7235693
1093 (445) 5CA5F1 +0.7238141
1094 (446) 5CADF9 +0.7240592
1095 (447) 5CB601 +0.7243043
1096 (448) 5CBE09 +0.7245494
1097 (449) 5CC613 +0.7247947
1098 (44a) 5CCE1D +0.7250401
1099 (44b) 5CD628 +0.7252855
1100 (44c) 5CDE33 +0.7255310
1101 (44d) 5CE640 +0.7257767
1102 (44e) 5CEE4C +0.7260222
1103 (44f) 5CF65A +0.7262681
1104 (450) 5CFE68 +0.7265139
1105 (451) 5D0677 +0.7267598
1106 (452) 5D0E87 +0.7270058
1107 (453) 5D1698 +0.7272520
1108 (454) 5D1EA9 +0.7274982
1109 (455) 5D26BA +0.7277443
1110 (456) 5D2ECD +0.7279907
1111 (457) 5D36E0 +0.7282372
1112 (458) 5D3EF4 +0.7284837
1113 (459) 5D4709 +0.7287303
1114 (45a) 5D4F1E +0.7289770
1115 (45b) 5D5734 +0.7292237
1116 (45c) 5D5F4B +0.7294706
1117 (45d) 5D6762 +0.7297175
1118 (45e) 5D6F7A +0.7299645
1119 (45f) 5D7793 +0.7302116
1120 (460) 5D7FAD +0.7304589
1121 (461) 5D87C7 +0.7307061
1122 (462) 5D8FE2 +0.7309535
1123 (463) 5D97FD +0.7312008
1124 (464) 5DA01A +0.7314484
1125 (465) 5DA837 +0.7316960
1126 (466) 5DB054 +0.7319436
1127 (467) 5DB873 +0.7321914
1128 (468) 5DC092 +0.7324393
1129 (469) 5DC8B2 +0.7326872
1130 (46a) 5DD0D2 +0.7329352
1131 (46b) 5DD8F4 +0.7331834
1132 (46c) 5DE116 +0.7334316
1133 (46d) 5DE938 +0.7336798
1134 (46e) 5DF15C +0.7339282
1135 (46f) 5DF980 +0.7341766
1136 (470) 5E01A5 +0.7344252
1137 (471) 5E09CA +0.7346737
1138 (472) 5E11F0 +0.7349224
1139 (473) 5E1A17 +0.7351712
1140 (474) 5E223F +0.7354201
1141 (475) 5E2A67 +0.7356690
1142 (476) 5E3290 +0.7359180
1143 (477) 5E3ABA +0.7361672
1144 (478) 5E42E4 +0.7364163
1145 (479) 5E4B0F +0.7366656
1146 (47a) 5E533B +0.7369150
1147 (47b) 5E5B68 +0.7371645
1148 (47c) 5E6395 +0.7374140
1149 (47d) 5E6BC3 +0.7376636
1150 (47e) 5E73F2 +0.7379134
1151 (47f) 5E7C21 +0.7381631
1152 (480) 5E8451 +0.7384130
1153 (481) 5E8C82 +0.7386630
1154 (482) 5E94B3 +0.7389129
1155 (483) 5E9CE6 +0.7391632
1156 (484) 5EA519 +0.7394134
1157 (485) 5EAD4C +0.7396636
1158 (486) 5EB581 +0.7399141
1159 (487) 5EBDB6 +0.7401645
1160 (488) 5EC5EB +0.7404150
1161 (489) 5ECE22 +0.7406657
1162 (48a) 5ED659 +0.7409164
1163 (48b) 5EDE91 +0.7411672
1164 (48c) 5EE6CA +0.7414181
1165 (48d) 5EEF03 +0.7416691
1166 (48e) 5EF73D +0.7419201
1167 (48f) 5EFF78 +0.7421713
1168 (490) 5F07B3 +0.7424225
1169 (491) 5F0FEF +0.7426738
1170 (492) 5F182C +0.7429252
1171 (493) 5F206A +0.7431767
1172 (494) 5F28A8 +0.7434282
1173 (495) 5F30E7 +0.7436799
1174 (496) 5F3927 +0.7439317
1175 (497) 5F4168 +0.7441835
1176 (498) 5F49A9 +0.7444354
1177 (499) 5F51EB +0.7446874
1178 (49a) 5F5A2D +0.7449394
1179 (49b) 5F6271 +0.7451917
1180 (49c) 5F6AB5 +0.7454439
1181 (49d) 5F72F9 +0.7456962
1182 (49e) 5F7B3F +0.7459487
1183 (49f) 5F8385 +0.7462012
1184 (4a0) 5F8BCC +0.7464538
1185 (4a1) 5F9414 +0.7467065
1186 (4a2) 5F9C5C +0.7469592
1187 (4a3) 5FA4A5 +0.7472121
1188 (4a4) 5FACEF +0.7474650
1189 (4a5) 5FB539 +0.7477180
1190 (4a6) 5FBD85 +0.7479712
1191 (4a7) 5FC5D1 +0.7482244
1192 (4a8) 5FCE1D +0.7484776
1193 (4a9) 5FD66B +0.7487310
1194 (4aa) 5FDEB9 +0.7489845
1195 (4ab) 5FE708 +0.7492380
1196 (4ac) 5FEF57 +0.7494916
1197 (4ad) 5FF7A7 +0.7497452
1198 (4ae) 5FFFF8 +0.7499990
1199 (4af) 60084A +0.7502530
1200 (4b0) 60109D +0.7505070
1201 (4b1) 6018F0 +0.7507610
1202 (4b2) 602144 +0.7510152
1203 (4b3) 602998 +0.7512693
1204 (4b4) 6031ED +0.7515236
1205 (4b5) 603A44 +0.7517781
1206 (4b6) 60429A +0.7520325
1207 (4b7) 604AF2 +0.7522871
1208 (4b8) 60534A +0.7525418
1209 (4b9) 605BA3 +0.7527965
1210 (4ba) 6063FD +0.7530514
1211 (4bb) 606C57 +0.7533063
1212 (4bc) 6074B2 +0.7535613
1213 (4bd) 607D0E +0.7538164
1214 (4be) 60856A +0.7540715
1215 (4bf) 608DC8 +0.7543268
1216 (4c0) 609626 +0.7545822
1217 (4c1) 609E84 +0.7548375
1218 (4c2) 60A6E4 +0.7550931
1219 (4c3) 60AF44 +0.7553487
1220 (4c4) 60B7A5 +0.7556044
1221 (4c5) 60C006 +0.7558601
1222 (4c6) 60C869 +0.7561160
1223 (4c7) 60D0CC +0.7563720
1224 (4c8) 60D930 +0.7566280
1225 (4c9) 60E194 +0.7568841
1226 (4ca) 60E9FA +0.7571404
1227 (4cb) 60F25F +0.7573966
1228 (4cc) 60FAC6 +0.7576530
1229 (4cd) 61032E +0.7579095
1230 (4ce) 610B96 +0.7581661
1231 (4cf) 6113FF +0.7584227
1232 (4d0) 611C68 +0.7586794
1233 (4d1) 6124D3 +0.7589363
1234 (4d2) 612D3E +0.7591932
1235 (4d3) 6135AA +0.7594502
1236 (4d4) 613E16 +0.7597072
1237 (4d5) 614683 +0.7599643
1238 (4d6) 614EF1 +0.7602216
1239 (4d7) 615760 +0.7604790
1240 (4d8) 615FD0 +0.7607365
1241 (4d9) 616840 +0.7609940
1242 (4da) 6170B1 +0.7612516
1243 (4db) 617922 +0.7615092
1244 (4dc) 618195 +0.7617670
1245 (4dd) 618A08 +0.7620249
1246 (4de) 61927C +0.7622828
1247 (4df) 619AF0 +0.7625408
1248 (4e0) 61A366 +0.7627990
1249 (4e1) 61ABDC +0.7630572
1250 (4e2) 61B453 +0.7633156
1251 (4e3) 61BCCA +0.7635739
1252 (4e4) 61C542 +0.7638323
1253 (4e5) 61CDBB +0.7640909
1254 (4e6) 61D635 +0.7643496
1255 (4e7) 61DEAF +0.7646083
1256 (4e8) 61E72B +0.7648672
1257 (4e9) 61EFA7 +0.7651261
1258 (4ea) 61F823 +0.7653850
1259 (4eb) 6200A1 +0.7656442
1260 (4ec) 62091F +0.7659034
1261 (4ed) 62119E +0.7661626
1262 (4ee) 621A1D +0.7664219
1263 (4ef) 62229E +0.7666814
1264 (4f0) 622B1F +0.7669410
1265 (4f1) 6233A0 +0.7672005
1266 (4f2) 623C23 +0.7674602
1267 (4f3) 6244A6 +0.7677200
1268 (4f4) 624D2A +0.7679799
1269 (4f5) 6255AF +0.7682399
1270 (4f6) 625E35 +0.7685000
1271 (4f7) 6266BB +0.7687601
1272 (4f8) 626F42 +0.7690203
1273 (4f9) 6277CA +0.7692807
1274 (4fa) 628052 +0.7695410
1275 (4fb) 6288DB +0.7698015
1276 (4fc) 629165 +0.7700621
1277 (4fd) 6299F0 +0.7703228
1278 (4fe) 62A27B +0.7705835
1279 (4ff) 62AB07 +0.7708443
1280 (500) 62B394 +0.7711053
1281 (501) 62BC22 +0.7713664
1282 (502) 62C4B0 +0.7716274
1283 (503) 62CD3F +0.7718886
1284 (504) 62D5CF +0.7721499
1285 (505) 62DE60 +0.7724113
1286 (506) 62E6F1 +0.7726728
1287 (507) 62EF83 +0.7729343
1288 (508) 62F816 +0.7731960
1289 (509) 6300AA +0.7734578
1290 (50a) 63093E +0.7737195
1291 (50b) 6311D3 +0.7739815
1292 (50c) 631A69 +0.7742435
1293 (50d) 6322FF +0.7745055
1294 (50e) 632B97 +0.7747678
1295 (50f) 63342F +0.7750300
1296 (510) 633CC8 +0.7752924
1297 (511) 634561 +0.7755548
1298 (512) 634DFB +0.7758173
1299 (513) 635696 +0.7760799
1300 (514) 635F32 +0.7763426
1301 (515) 6367CF +0.7766055
1302 (516) 63706C +0.7768683
1303 (517) 63790A +0.7771313
1304 (518) 6381A9 +0.7773944
1305 (519) 638A48 +0.7776575
1306 (51a) 6392E8 +0.7779207
1307 (51b) 639B89 +0.7781841
1308 (51c) 63A42B +0.7784475
1309 (51d) 63ACCE +0.7787111
1310 (51e) 63B571 +0.7789747
1311 (51f) 63BE15 +0.7792383
1312 (520) 63C6BA +0.7795022
1313 (521) 63CF5F +0.7797660
1314 (522) 63D805 +0.7800299
1315 (523) 63E0AC +0.7802939
1316 (524) 63E954 +0.7805581
1317 (525) 63F1FD +0.7808224
1318 (526) 63FAA6 +0.7810867
1319 (527) 640350 +0.7813511
1320 (528) 640BFA +0.7816155
1321 (529) 6414A6 +0.7818801
1322 (52a) 641D52 +0.7821448
1323 (52b) 6425FF +0.7824095
1324 (52c) 642EAD +0.7826744
1325 (52d) 64375B +0.7829393
1326 (52e) 64400B +0.7832044
1327 (52f) 6448BB +0.7834696
1328 (530) 64516B +0.7837347
1329 (531) 645A1D +0.7840000
1330 (532) 6462CF +0.7842654
1331 (533) 646B82 +0.7845309
1332 (534) 647436 +0.7847965
1333 (535) 647CEA +0.7850621
1334 (536) 6485A0 +0.7853279
1335 (537) 648E56 +0.7855937
1336 (538) 64970D +0.7858597
1337 (539) 649FC4 +0.7861257
1338 (53a) 64A87C +0.7863917
1339 (53b) 64B135 +0.7866579
1340 (53c) 64B9EF +0.7869242
1341 (53d) 64C2AA +0.7871907
1342 (53e) 64CB65 +0.7874571
1343 (53f) 64D421 +0.7877237
1344 (540) 64DCDE +0.7879903
1345 (541) 64E59C +0.7882571
1346 (542) 64EE5A +0.7885239
1347 (543) 64F719 +0.7887908
1348 (544) 64FFD9 +0.7890579
1349 (545) 650899 +0.7893249
1350 (546) 65115B +0.7895921
1351 (547) 651A1D +0.7898594
1352 (548) 6522E0 +0.7901268
1353 (549) 652BA4 +0.7903943
1354 (54a) 653468 +0.7906618
1355 (54b) 653D2D +0.7909294
1356 (54c) 6545F3 +0.7911972
1357 (54d) 654EBA +0.7914650
1358 (54e) 655781 +0.7917329
1359 (54f) 656049 +0.7920009
1360 (550) 656912 +0.7922690
1361 (551) 6571DC +0.7925372
1362 (552) 657AA7 +0.7928056
1363 (553) 658372 +0.7930739
1364 (554) 658C3E +0.7933424
1365 (555) 65950B +0.7936109
1366 (556) 659DD8 +0.7938795
1367 (557) 65A6A7 +0.7941483
1368 (558) 65AF76 +0.7944171
1369 (559) 65B845 +0.7946860
1370 (55a) 65C116 +0.7949550
1371 (55b) 65C9E7 +0.7952241
1372 (55c) 65D2BA +0.7954934
1373 (55d) 65DB8C +0.7957625
1374 (55e) 65E460 +0.7960320
1375 (55f) 65ED35 +0.7963015
1376 (560) 65F60A +0.7965710
1377 (561) 65FEE0 +0.7968407
1378 (562) 6607B6 +0.7971103
1379 (563) 66108E +0.7973802
1380 (564) 661966 +0.7976501
1381 (565) 66223F +0.7979201
1382 (566) 662B19 +0.7981902
1383 (567) 6633F3 +0.7984604
1384 (568) 663CCF +0.7987307
1385 (569) 6645AB +0.7990011
1386 (56a) 664E88 +0.7992716
1387 (56b) 665765 +0.7995421
1388 (56c) 666044 +0.7998128
1389 (56d) 666923 +0.8000835
1390 (56e) 667203 +0.8003544
1391 (56f) 667AE3 +0.8006252
1392 (570) 6683C5 +0.8008963
1393 (571) 668CA7 +0.8011674
1394 (572) 66958A +0.8014386
1395 (573) 669E6E +0.8017099
1396 (574) 66A753 +0.8019813
1397 (575) 66B038 +0.8022528
1398 (576) 66B91E +0.8025243
1399 (577) 66C205 +0.8027960
1400 (578) 66CAEC +0.8030677
1401 (579) 66D3D5 +0.8033396
1402 (57a) 66DCBE +0.8036115
1403 (57b) 66E5A8 +0.8038836
1404 (57c) 66EE93 +0.8041557
1405 (57d) 66F77E +0.8044279
1406 (57e) 67006A +0.8047001
1407 (57f) 670957 +0.8049725
1408 (580) 671245 +0.8052450
1409 (581) 671B34 +0.8055177
1410 (582) 672423 +0.8057903
1411 (583) 672D13 +0.8060631
1412 (584) 673604 +0.8063359
1413 (585) 673EF6 +0.8066089
1414 (586) 6747E8 +0.8068819
1415 (587) 6750DC +0.8071551
1416 (588) 6759D0 +0.8074284
1417 (589) 6762C4 +0.8077016
1418 (58a) 676BBA +0.8079751
1419 (58b) 6774B0 +0.8082485
1420 (58c) 677DA7 +0.8085221
1421 (58d) 67869F +0.8087958
1422 (58e) 678F98 +0.8090696
1423 (58f) 679891 +0.8093435
1424 (590) 67A18C +0.8096175
1425 (591) 67AA87 +0.8098916
1426 (592) 67B382 +0.8101656
1427 (593) 67BC7F +0.8104399
1428 (594) 67C57C +0.8107142
1429 (595) 67CE7A +0.8109887
1430 (596) 67D779 +0.8112632
1431 (597) 67E079 +0.8115379
1432 (598) 67E979 +0.8118125
1433 (599) 67F27B +0.8120874
1434 (59a) 67FB7D +0.8123623
1435 (59b) 68047F +0.8126372
1436 (59c) 680D83 +0.8129123
1437 (59d) 681687 +0.8131875
1438 (59e) 681F8C +0.8134627
1439 (59f) 682892 +0.8137381
1440 (5a0) 683199 +0.8140136
1441 (5a1) 683AA1 +0.8142892
1442 (5a2) 6843A9 +0.8145648
1443 (5a3) 684CB2 +0.8148406
1444 (5a4) 6855BC +0.8151164
1445 (5a5) 685EC6 +0.8153923
1446 (5a6) 6867D2 +0.8156683
1447 (5a7) 6870DE +0.8159444
1448 (5a8) 6879EB +0.8162206
1449 (5a9) 6882F9 +0.8164970
1450 (5aa) 688C07 +0.8167733
1451 (5ab) 689516 +0.8170497
1452 (5ac) 689E27 +0.8173264
1453 (5ad) 68A737 +0.8176030
1454 (5ae) 68B049 +0.8178798
1455 (5af) 68B95C +0.8181567
1456 (5b0) 68C26F +0.8184336
1457 (5b1) 68CB83 +0.8187107
1458 (5b2) 68D498 +0.8189878
1459 (5b3) 68DDAD +0.8192650
1460 (5b4) 68E6C4 +0.8195424
1461 (5b5) 68EFDB +0.8198198
1462 (5b6) 68F8F3 +0.8200973
1463 (5b7) 69020C +0.8203750
1464 (5b8) 690B25 +0.8206526
1465 (5b9) 691440 +0.8209305
1466 (5ba) 691D5B +0.8212084
1467 (5bb) 692677 +0.8214864
1468 (5bc) 692F93 +0.8217643
1469 (5bd) 6938B1 +0.8220426
1470 (5be) 6941CF +0.8223208
