# P:$1447C6  dist_curve_2  (256 words; indexed by DIST frac x $100, reader P:$07B7)
# scale path: DIST^2 x $7DECCD + $021333 (P:$07B3-$07B5)
#  idx | hex     signed24   fraction(24-bit)
   153 | 2D413D   2965821   0.3535534
   154 | 2D413D   2965821   0.3535534
   155 | 2D413D   2965821   0.3535534
   156 | 2D413D   2965821   0.3535534
   157 | 2D413D   2965821   0.3535534
   158 | 2D413D   2965821   0.3535534
   159 | 2D413D   2965821   0.3535534
   160 | 2D413D   2965821   0.3535534
   161 | 2D413D   2965821   0.3535534
   162 | 2D413D   2965821   0.3535534
   163 | 2D413D   2965821   0.3535534
   164 | 2D413D   2965821   0.3535534
   165 | 2D413D   2965821   0.3535534
   166 | 2D413D   2965821   0.3535534
   167 | 2D413D   2965821   0.3535534
   168 | 2D413D   2965821   0.3535534
   169 | 2D413D   2965821   0.3535534
   170 | 2D413D   2965821   0.3535534
   171 | 2D413D   2965821   0.3535534
   172 | 2D413D   2965821   0.3535534
   173 | 2D413D   2965821   0.3535534
   174 | 2D413D   2965821   0.3535534
   175 | 2D413D   2965821   0.3535534
   176 | 2D413D   2965821   0.3535534
   177 | 2D413D   2965821   0.3535534
   178 | 2D413D   2965821   0.3535534
   179 | 2D413D   2965821   0.3535534
   180 | 2D413D   2965821   0.3535534
   181 | 2D413D   2965821   0.3535534
   182 | 2D413D   2965821   0.3535534
   183 | 2D413D   2965821   0.3535534
   184 | 2D413D   2965821   0.3535534
   185 | 2D413D   2965821   0.3535534
   186 | 2D413D   2965821   0.3535534
   187 | 2D413D   2965821   0.3535534
   188 | 2D413D   2965821   0.3535534
   189 | 2D413D   2965821   0.3535534
   190 | 2D413D   2965821   0.3535534
   191 | 2D413D   2965821   0.3535534
   192 | 2D413D   2965821   0.3535534
   193 | 2D413D   2965821   0.3535534
   194 | 2D413D   2965821   0.3535534
   195 | 2D413D   2965821   0.3535534
   196 | 2D413D   2965821   0.3535534
   197 | 2D413D   2965821   0.3535534
   198 | 2D413D   2965821   0.3535534
   199 | 2D413D   2965821   0.3535534
   200 | 2D413D   2965821   0.3535534
   201 | 2D413D   2965821   0.3535534
   202 | 2D413D   2965821   0.3535534
   203 | 2D413D   2965821   0.3535534
   204 | 2D413D   2965821   0.3535534
   205 | 2D413D   2965821   0.3535534
   206 | 2D413D   2965821   0.3535534
   207 | 2D413D   2965821   0.3535534
   208 | 2D413D   2965821   0.3535534
   209 | 2D413D   2965821   0.3535534
   210 | 2D413D   2965821   0.3535534
   211 | 2D413D   2965821   0.3535534
   212 | 2D413D   2965821   0.3535534
   213 | 2D413D   2965821   0.3535534
   214 | 2D413D   2965821   0.3535534
   215 | 2D413D   2965821   0.3535534
   216 | 2D413D   2965821   0.3535534
   217 | 2D413D   2965821   0.3535534
   218 | 2D413D   2965821   0.3535534
   219 | 2D413D   2965821   0.3535534
   220 | 2D413D   2965821   0.3535534
   221 | 2D413D   2965821   0.3535534
   222 | 2D413D   2965821   0.3535534
   223 | 2D413D   2965821   0.3535534
   224 | 2D413D   2965821   0.3535534
